,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
494,161735.cif,H1+:36.000 Na1+:4.000 O2-:48.000 Se4+:8.000 U6+:4.000,U1,7.0,6.0,7,0,0.484,"[176.03, 147.225, 147.151, 145.286, 140.714, 139.043, 94.842, 92.889, 90.424, 89.903, 89.857, 89.438, 89.095, 88.997, 88.499, 86.468, 73.782, 73.65, 73.519, 72.079, 66.958]","{(1.23, -7.07, -2.02), (-1.55, 5.24, 4.93), (6.12, -4.08, -1.53), (2.18, 5.64, -5.82), (-6.9, 0.98, -2.52), (5.04, 5.39, 3.89), (6.2, -4.24, -2.23), (-3.02, -2.63, 7.42), (-9.38, 7.13, 3.23), (-5.67, 3.01, -3.45), (-2.51, -7.65, -2.45), (7.43, 4.8, 1.13), (-9.45, 6.98, 2.71), (-9.3, 6.97, 2.53), (-5.32, 4.12, 1.48), (-5.47, 4.13, 1.66), (0.45, -2.79, 7.76), (-2.81, 2.76, 6.26), (6.61, 4.06, -3.94), (-3.61, 5.69, -2.73), (-0.77, 1.81, 8.38), (-5.88, 4.63, 2.0), (7.23, 0.63, -0.31), (-4.91, -7.05, 0.31), (6.41, 1.15, -3.39), (2.08, 5.75, 6.75), (-0.48, -8.63, 2.19), (-3.82, -2.06, -7.53), (-4.7, 0.7, 5.11), (-5.04, 2.54, -6.91), (-8.97, 6.64, 2.9), (-1.29, 5.79, -6.16), (1.82, -7.03, 0.48), (9.77, -6.6, -2.94), (-6.78, -1.71, -4.66)}"
495,163632.cif,As5+:16.000 Na1+:24.000 O2-:76.000 U6+:8.000,Na1,7.0,1.0,3,1,0.027,"[154.343, 145.548, 137.876, 136.56, 136.535, 131.813, 121.024, 111.876, 99.602, 87.656, 86.968, 84.1, 84.065, 83.627, 83.569, 81.767, 73.028, 71.712, 68.826, 64.862, 64.799]","{(-3.62, -9.94, -4.59), (2.82, -7.09, -3.39), (9.59, 0.31, -7.43), (6.7, -7.0, -4.5), (1.82, 3.33, -8.16), (-6.92, 1.94, -7.49), (-0.35, 3.86, -8.58), (3.06, 12.82, -3.59), (9.3, 4.53, -7.62), (-5.94, 1.61, -6.49), (12.12, -4.59, -3.45), (6.73, -3.14, -10.17), (4.04, -1.18, -6.2), (-2.61, 7.49, 1.3), (-9.86, -1.64, -0.56), (9.14, 1.59, 0.33), (10.11, 1.96, 0.49), (8.4, -2.41, 9.19), (2.75, 4.96, -5.1), (6.15, 2.55, 0.74), (-10.83, -2.01, -0.71), (5.44, -6.72, -1.03), (-2.4, -4.02, -7.4), (3.75, 3.04, -6.38), (-3.88, 7.77, 4.77), (-8.94, 8.49, -3.55), (4.87, 8.69, 1.84), (4.17, -2.1, -8.49), (6.87, -4.06, -12.45), (-2.17, 12.14, -3.94), (7.42, -2.07, 8.19), (-5.87, -10.45, -4.78), (0.83, 5.25, -6.88), (2.61, 8.17, 1.65), (3.44, 6.03, 13.26)}"
496,163632.cif,As5+:16.000 Na1+:24.000 O2-:76.000 U6+:8.000,Na8,7.0,1.0,3,1,0.082,"[167.85, 132.891, 124.639, 118.601, 118.477, 117.335, 117.323, 116.872, 116.577, 113.048, 108.609, 108.041, 105.944, 71.307, 70.937, 61.842, 61.647, 60.692, 59.116, 58.648, 58.56]","{(5.82, -10.83, -4.08), (-10.3, -1.48, -1.5), (2.59, 9.38, 4.05), (9.41, 8.9, 3.67), (3.76, 10.16, 4.03), (5.08, 8.35, -10.58), (-9.71, -2.57, -1.21), (-9.29, -2.18, -1.05), (7.06, 1.96, 0.68), (2.28, -0.08, 8.49), (-2.17, 8.83, -13.89), (4.78, 7.37, 10.51), (4.03, -0.38, -11.17), (1.53, -7.83, -13.19), (0.94, 6.9, -3.22), (6.14, 1.48, 0.0), (6.64, 1.57, 0.52), (-5.41, -5.57, 7.9), (7.31, -0.58, -8.54), (7.19, -2.69, -7.85), (5.79, -7.36, 4.22), (7.16, 0.78, 0.46), (4.46, -0.38, -7.48), (-5.33, -1.04, -1.44), (12.03, 2.4, 0.75), (7.27, 1.85, -17.19), (-11.05, -12.31, 2.29), (-2.79, 0.1, -10.79), (11.53, 2.31, 0.23), (-0.95, -12.99, 4.54), (-8.69, -5.37, 5.28), (-2.52, -0.02, -9.66), (4.34, -2.48, -6.79), (2.0, 0.03, 7.37), (7.7, 1.85, -13.5)}"
497,163632.cif,As5+:16.000 Na1+:24.000 O2-:76.000 U6+:8.000,Na10,7.0,1.0,3,1,0.075,"[168.522, 145.945, 140.642, 128.903, 124.604, 122.643, 121.729, 114.608, 106.004, 95.492, 92.086, 84.56, 80.067, 78.825, 77.538, 76.874, 69.83, 65.657, 64.615, 61.901, 59.987]","{(-4.07, 0.55, 11.93), (9.49, -3.18, 8.03), (-0.71, -5.53, -7.19), (7.75, -3.87, 6.96), (4.56, 10.1, 4.25), (4.05, -7.22, 0.11), (4.18, 17.74, -2.04), (-7.58, -8.91, 5.89), (11.11, -4.67, 9.01), (-7.96, -1.26, -0.4), (-0.24, -8.78, -3.77), (5.02, 6.85, 7.67), (-3.01, -2.84, 7.1), (6.14, -2.37, 5.98), (1.33, 1.76, 11.96), (0.83, -7.05, 5.89), (8.54, -14.57, 2.52), (-6.49, -9.32, 2.26), (2.31, 10.56, -1.65), (-10.02, -2.35, -0.82), (-8.73, -8.86, -3.64), (1.01, -3.25, 8.15), (-3.97, -14.23, 1.59), (-2.1, -7.05, 1.2), (9.55, 2.14, -0.03), (9.05, -6.68, -6.1), (-1.39, 7.21, -8.5), (6.04, -7.32, -6.07), (6.79, 0.54, -1.29), (7.7, -3.68, -7.19), (11.62, 3.22, 0.4), (-3.19, -6.64, 4.84), (6.47, 2.65, 9.78), (4.69, -4.32, -7.16), (-0.11, -7.15, -4.97)}"
498,163888.cif,H1+:40.000 Mg2+:4.000 Na1+:8.000 O2-:52.000 S6+:8.000,Na1,7.0,1.0,3,1,0.05,"[170.575, 162.708, 149.048, 145.873, 130.489, 124.153, 107.674, 104.62, 89.96, 89.599, 87.925, 87.616, 87.467, 86.313, 84.756, 83.218, 79.613, 79.164, 78.247, 70.816, 51.413]","{(8.38, -1.54, 4.21), (-7.55, -4.23, 3.52), (-9.08, -8.34, -10.98), (-10.38, -0.84, -1.44), (-9.34, 4.63, 5.44), (7.47, 9.46, 8.99), (5.11, 5.48, 3.82), (-1.3, -5.24, -6.74), (3.12, -3.81, -9.7), (-9.15, 5.18, -1.83), (-0.96, -1.76, -7.22), (-5.49, 1.66, -6.19), (-8.58, 11.6, 1.98), (3.7, 4.46, -10.19), (8.51, -6.36, 10.53), (-1.68, -9.38, -5.99), (-0.83, -6.59, -0.9), (-9.3, 3.97, 3.2), (-9.92, -3.64, 5.93), (-8.3, 6.53, 4.8), (6.62, 6.67, 3.9), (-9.46, 10.9, -2.41), (-8.27, 5.87, 2.56), (0.47, 4.24, -10.76), (2.79, -7.29, -9.22), (-6.72, -4.36, -5.81), (-0.13, -7.2, 9.34), (0.92, 8.67, -1.43), (-0.83, 10.29, 0.31), (-7.1, -8.51, -5.06), (-0.83, -8.04, 0.63), (-0.85, 2.9, 8.38), (-0.83, 11.74, -1.22), (-3.37, -7.41, 8.77), (-8.62, -9.69, -5.14)}"
499,164514.cif,Na1+:2.328 O2-:16.000 V5+:6.000,Na2,7.0,1.0,3,1,0.1,"[175.205, 128.046, 128.046, 121.084, 121.084, 115.709, 115.709, 114.5, 114.5, 114.331, 108.264, 73.172, 73.172, 71.748, 70.446, 62.283, 62.283, 57.656, 57.656, 55.222, 55.222]","{(-0.85, 4.16, 5.58), (4.4, 9.13, -7.96), (-0.36, 4.4, -8.01), (4.4, 3.66, -7.96), (4.72, 4.16, 0.94), (-1.56, -7.34, -10.45), (-4.72, 8.63, -0.94), (-4.76, 8.26, -0.06), (3.87, 0.0, 6.52), (4.76, -6.98, 0.06), (-4.4, 3.66, 7.96), (-7.96, 8.63, 10.33), (7.96, 8.63, -10.33), (-4.72, 4.16, -0.94), (12.68, 0.0, -9.39), (-4.4, 9.13, 7.96), (-5.57, 0.0, 4.64), (0.36, 4.4, 8.01), (-0.36, -7.11, -8.01), (1.56, -7.34, 10.45), (3.24, 0.0, -11.27), (0.36, -7.11, 8.01), (-4.72, -7.34, -0.94), (-6.28, 0.0, -11.39), (3.16, 0.0, -9.51), (4.76, 8.26, 0.06), (4.72, 8.63, 0.94), (0.0, -11.7, 0.0), (-9.44, 0.0, -1.88), (9.44, 0.0, 1.88), (0.85, 4.16, -5.58), (-4.76, -6.98, -0.06), (4.72, -7.34, 0.94)}"
500,164514.cif,Na1+:2.328 O2-:16.000 V5+:6.000,Na1,7.0,1.0,3,1,0.046,"[172.096, 172.096, 162.383, 142.307, 117.142, 117.142, 105.759, 105.759, 96.39, 96.344, 86.359, 86.359, 85.716, 85.716, 83.085, 83.085, 81.929, 81.929, 69.763, 69.763, 55.306]","{(0.1, -7.86, 9.23), (-5.9, 3.57, -7.44), (-1.23, -5.92, -8.5), (-3.91, -0.0, -8.86), (5.53, -7.86, -1.75), (4.67, 6.99, -1.06), (4.67, 6.28, -1.06), (11.06, 0.0, -3.49), (2.37, 7.23, 7.77), (5.53, 7.23, -1.75), (0.0, 12.58, 0.0), (7.9, 0.0, 6.02), (5.63, 0.0, 7.49), (-5.53, -7.86, 1.75), (-5.9, -12.22, -7.44), (5.9, -12.22, 7.44), (5.53, -8.57, -1.75), (-4.67, 6.99, 1.06), (3.16, 0.0, -9.51), (-5.53, 7.23, 1.75), (-2.37, 7.23, -7.77), (-9.44, -8.57, -7.12), (9.44, -8.57, 7.12), (1.23, 9.17, 8.5), (5.43, 0.0, -10.98), (5.9, 3.57, 7.44), (1.23, -5.92, 8.5), (-0.1, -7.86, -9.23), (-1.23, 9.17, -8.5), (-5.53, -8.57, 1.75), (-4.67, 6.28, 1.06), (14.96, -0.0, 5.37)}"
501,16607.cif,Mg2+:2.000 Na1+:12.000 O2-:32.000 S6+:8.000,Na2,7.0,1.0,3,1,0.056,"[178.854, 159.901, 144.028, 140.237, 128.389, 121.742, 104.093, 99.951, 97.863, 97.025, 94.577, 92.367, 86.652, 85.785, 83.592, 76.349, 75.854, 75.647, 75.528, 59.263, 52.439]","{(-10.28, -1.56, 3.97), (-7.73, 4.11, -0.17), (1.62, -9.96, -3.09), (-7.0, -5.38, -4.48), (-7.64, 3.98, -12.12), (11.24, 7.02, -6.41), (6.52, 5.28, 11.14), (-4.17, -7.78, -4.36), (6.06, -6.26, -5.81), (-1.83, 14.01, -1.06), (-5.75, 13.23, -2.76), (6.6, 4.52, -0.41), (-2.21, -3.84, 9.06), (-12.09, 6.4, -5.38), (-11.65, 2.34, -5.11), (-6.39, 3.19, -1.11), (-1.3, 10.81, -9.49), (5.55, -9.17, -1.4), (10.91, 2.86, -0.36), (-2.01, -3.97, -10.9), (-3.35, 1.7, -11.67), (-7.29, 0.05, 0.1), (-9.15, 0.09, -11.08), (-2.11, 9.23, 10.15), (0.09, -4.58, 6.43), (-8.55, -0.62, 5.44), (3.77, 6.92, -0.53), (-6.9, 0.27, 3.3), (13.91, 4.47, -4.22), (-4.24, -2.28, 5.49), (-4.85, -2.19, -10.63), (-11.93, -2.45, 6.11), (3.68, 7.06, 11.42), (0.98, -0.6, -10.73), (5.16, 9.17, 2.07)}"
502,1663.cif,F1-:42.000 Fe3+:6.000 Mn2+:6.000 Na1+:12.000,Na3,7.0,1.0,3,1,0.072,"[170.751, 168.637, 163.236, 131.659, 126.264, 122.486, 111.186, 101.268, 100.096, 93.52, 92.946, 92.929, 92.35, 86.124, 86.112, 85.279, 79.321, 66.74, 65.102, 59.635, 57.493]","{(-1.12, 4.18, -7.61), (-3.24, 1.33, 12.98), (6.33, 10.31, 0.07), (11.4, -0.21, 1.99), (10.01, -5.78, -3.93), (1.47, -1.39, -5.87), (-4.7, 2.7, 18.84), (-1.13, -5.7, -5.62), (-10.76, -0.14, -1.84), (-10.01, 5.78, 3.93), (9.85, 4.21, -5.2), (-7.24, -6.25, -7.1), (-3.39, 1.95, 11.7), (5.51, -9.54, 2.13), (-3.37, 1.94, 11.68), (5.89, -9.76, 1.99), (-5.25, 9.39, -1.84), (-5.63, 9.61, -1.7), (4.2, 1.11, 7.3), (3.38, -1.96, -11.7), (3.37, -1.95, -11.68), (-1.93, -9.32, 7.81), (-6.64, 3.82, -7.76), (-11.14, 0.07, -1.69), (-7.38, 0.19, 5.4), (11.02, 0.0, 2.13), (-1.91, 0.57, 5.82), (-4.51, -3.76, 6.07), (-1.48, 10.75, 5.89), (2.77, -2.14, -13.02), (-1.32, 0.76, 7.15), (6.63, -3.84, 7.76), (1.0, 5.79, 6.07), (3.95, -6.35, -5.69), (4.37, 3.83, -5.62)}"
503,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Ca3,7.0,2.0,4,2,0.078,"[173.414, 150.95, 147.119, 143.688, 133.228, 118.738, 106.308, 106.278, 97.949, 97.822, 97.579, 90.034, 89.989, 80.439, 80.247, 75.824, 74.139, 74.014, 67.864, 65.361, 53.373]","{(-12.78, 5.21, -0.01), (0.0, 0.01, -13.68), (0.0, 0.01, -13.48), (5.82, 8.59, -0.42), (0.0, -0.01, 10.7), (0.0, 0.01, -14.83), (-5.82, 3.65, -5.98), (5.81, -3.64, -5.97), (0.0, -0.0, 7.67), (-9.16, -1.08, -5.83), (9.14, 1.09, -5.82), (0.0, -0.0, 6.32), (-3.34, -4.73, -7.37), (-6.11, -9.79, -0.0), (-6.11, 14.67, -0.0), (0.0, 0.01, -10.66), (-0.0, 0.01, -11.89), (0.0, 12.24, 7.08), (0.58, -6.11, 3.6), (-3.34, 7.5, 7.43), (3.33, -7.5, 7.43), (-0.58, 6.1, 3.6), (0.0, -12.22, 7.08), (-6.41, 9.76, -3.25), (5.53, 7.38, 0.0), (-9.74, 5.02, 1.27), (9.73, -5.01, 1.27), (6.41, 2.49, -4.49), (-6.39, -2.48, -4.5), (-0.0, 0.01, -7.52), (0.0, 0.01, -7.72), (6.69, -4.83, 0.0), (-5.81, -8.58, -0.43), (6.39, -9.74, -3.25), (3.33, 4.74, -7.37)}"
504,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Ca4,7.0,2.0,4,2,0.079,"[167.528, 150.739, 150.61, 140.417, 137.595, 122.711, 107.927, 102.152, 99.759, 97.539, 96.881, 88.911, 86.043, 79.316, 78.901, 77.532, 76.143, 71.168, 69.341, 68.771, 54.02]","{(5.77, 3.66, 4.96), (-5.91, -6.16, -9.26), (-9.07, -0.53, 6.06), (-5.82, -3.69, -7.65), (0.0, -0.08, 13.57), (-12.53, 0.8, 4.35), (0.9, -9.42, 4.99), (5.87, 6.14, 6.58), (0.06, -9.01, 5.28), (0.06, 9.86, -5.86), (9.38, -2.79, 2.52), (3.48, 8.55, 0.47), (0.0, -12.3, -7.57), (0.37, 6.58, -3.37), (0.0, 6.57, -3.97), (6.4, -2.45, 4.41), (6.4, -2.46, -10.33), (9.82, -3.77, -4.01), (3.48, -10.33, -3.14), (-8.92, -5.65, 1.91), (0.58, -6.14, 3.85), (-5.87, -6.18, 0.87), (-0.58, 6.1, 3.6), (-5.91, 6.06, 11.88), (0.0, -12.3, 7.17), (5.87, -6.08, -1.17), (0.58, -6.14, 2.5), (6.35, -2.44, -5.72), (0.37, -12.29, 6.42), (0.0, -0.0, -7.09), (0.0, -12.3, 5.82), (-3.14, -3.36, 10.48), (-3.14, 3.29, -7.06), (-5.87, 6.04, 7.27), (-5.82, -3.68, 5.75)}"
505,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Ca2,7.0,2.0,4,2,0.082,"[171.65, 150.833, 149.666, 142.75, 134.459, 119.4, 106.439, 101.449, 99.439, 98.036, 97.805, 90.59, 84.928, 79.088, 78.007, 77.461, 75.611, 74.586, 68.371, 66.403, 53.037]","{(-0.17, 6.72, 3.64), (0.17, 12.16, 6.64), (-5.87, 6.08, 1.17), (-5.87, 6.12, -6.3), (-12.37, -0.82, 4.11), (-9.24, -2.78, -2.68), (-6.43, -2.5, 5.61), (6.39, 2.48, 4.5), (0.0, 0.08, -13.57), (-5.85, 3.67, -4.86), (-3.34, -10.18, 2.8), (-0.15, 8.82, 5.53), (-3.2, -3.32, -7.19), (-0.58, -6.12, -4.15), (-0.0, 12.22, 7.75), (-0.58, -6.16, 3.32), (0.0, 6.66, 3.88), (5.83, 6.21, -11.7), (-8.98, 5.63, 1.93), (0.0, -12.22, 7.08), (-0.0, 12.22, 6.4), (-3.2, 3.25, 10.26), (-0.58, -6.12, -2.8), (-3.34, 8.71, -0.4), (0.15, 10.05, 6.1), (0.0, 0.0, -7.16), (-9.88, -3.83, 3.82), (-5.81, 3.64, 5.97), (-8.93, 0.51, 5.9), (5.81, -3.65, 7.51), (-0.9, -9.46, -5.27), (5.87, 6.22, -6.99), (-6.39, -2.49, 10.33), (5.87, 6.18, -0.87), (5.83, -6.1, 8.95)}"
506,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Ca5,7.0,2.0,4,2,0.079,"[167.581, 150.622, 150.563, 140.444, 137.561, 122.779, 107.987, 102.216, 99.718, 97.533, 96.782, 89.026, 85.952, 79.193, 78.989, 77.567, 76.037, 71.313, 69.219, 68.863, 54.006]","{(-5.79, -3.67, 4.96), (5.83, 3.69, -7.64), (5.93, -6.07, 11.9), (12.55, -0.8, 4.35), (0.0, 0.1, 13.57), (5.88, -6.06, 7.28), (-6.42, 2.46, 4.39), (-6.42, 2.46, -10.35), (-0.39, -6.61, -3.38), (0.0, -6.56, -3.98), (0.0, 12.34, -7.58), (-9.83, 3.77, -4.01), (0.0, 12.34, 7.16), (0.58, -6.11, 3.6), (-0.59, 6.16, 3.84), (-0.39, 12.29, 6.41), (-0.08, 9.02, 5.27), (-0.08, -9.88, -5.87), (-6.37, 2.44, -5.73), (-0.59, 6.16, 2.5), (0.0, 12.34, 5.82), (-5.89, -6.14, 6.57), (5.93, 6.17, -9.25), (0.0, -0.0, -7.09), (-9.4, 2.79, 2.52), (-3.49, -8.57, 0.47), (-0.9, 9.43, 4.99), (3.13, 3.36, 10.46), (3.13, -3.3, -7.08), (9.09, 0.53, 6.07), (-3.49, 10.33, -3.13), (5.88, 6.19, 0.87), (8.93, 5.66, 1.91), (-5.89, 6.11, -1.18), (5.83, 3.7, 5.76)}"
507,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Ca1,7.0,2.0,4,2,0.082,"[171.73, 150.856, 149.666, 142.655, 134.395, 119.498, 106.517, 101.502, 99.323, 98.083, 97.805, 90.613, 84.79, 79.24, 77.907, 77.344, 75.647, 74.627, 68.223, 66.484, 53.058]","{(0.17, -6.73, 3.64), (-0.17, -12.16, 6.64), (8.99, -5.63, 1.93), (-5.83, -6.22, -11.7), (3.34, -8.72, -0.4), (-12.37, -0.81, -4.11), (-5.89, -6.24, -6.99), (-8.95, 0.52, -5.91), (0.9, 9.47, -5.27), (6.46, 2.5, 5.63), (-6.41, -2.49, 4.49), (-3.2, 3.25, -10.26), (5.87, -3.68, -4.85), (0.58, 6.14, -4.15), (-3.2, -3.31, 7.19), (5.89, -6.11, 1.18), (0.0, 12.24, 7.08), (0.0, -6.65, 3.88), (-5.88, -6.19, -0.87), (0.59, 6.19, 3.32), (0.0, -12.25, 7.75), (0.58, 6.14, -2.8), (0.14, -8.83, 5.52), (-5.83, 6.12, 8.94), (0.0, -12.25, 6.4), (0.0, -0.1, -13.57), (-9.26, -2.76, 2.67), (0.0, 0.0, -7.16), (9.88, 3.83, 3.82), (5.82, -3.65, 5.98), (5.88, -6.15, -6.29), (-5.82, 3.65, 7.5), (3.34, 10.18, 2.79), (6.41, 2.48, 10.33), (-0.14, -10.07, 6.11)}"
508,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Na1,7.0,1.0,3,1,0.052,"[171.73, 150.856, 149.666, 142.655, 134.395, 119.498, 106.517, 101.502, 99.323, 98.083, 97.805, 90.613, 84.79, 79.24, 77.907, 77.344, 75.647, 74.627, 68.223, 66.484, 53.058]","{(0.17, -6.73, 3.64), (-0.17, -12.16, 6.64), (8.99, -5.63, 1.93), (-5.83, -6.22, -11.7), (3.34, -8.72, -0.4), (-12.37, -0.81, -4.11), (-5.89, -6.24, -6.99), (-8.95, 0.52, -5.91), (0.9, 9.47, -5.27), (6.46, 2.5, 5.63), (-6.41, -2.49, 4.49), (-3.2, 3.25, -10.26), (5.87, -3.68, -4.85), (0.58, 6.14, -4.15), (-3.2, -3.31, 7.19), (5.89, -6.11, 1.18), (0.0, 12.24, 7.08), (0.0, -6.65, 3.88), (-5.88, -6.19, -0.87), (0.59, 6.19, 3.32), (0.0, -12.25, 7.75), (0.58, 6.14, -2.8), (0.14, -8.83, 5.52), (-5.83, 6.12, 8.94), (0.0, -12.25, 6.4), (0.0, -0.1, -13.57), (-9.26, -2.76, 2.67), (0.0, 0.0, -7.16), (9.88, 3.83, 3.82), (5.82, -3.65, 5.98), (5.88, -6.15, -6.29), (-5.82, 3.65, 7.5), (3.34, 10.18, 2.79), (6.41, 2.48, 10.33), (-0.14, -10.07, 6.11)}"
509,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Na5,7.0,1.0,3,1,0.048,"[167.581, 150.622, 150.563, 140.444, 137.561, 122.779, 107.987, 102.216, 99.718, 97.533, 96.782, 89.026, 85.952, 79.193, 78.989, 77.567, 76.037, 71.313, 69.219, 68.863, 54.006]","{(-5.79, -3.67, 4.96), (0.08, -9.02, -5.27), (5.93, -6.07, 11.9), (12.55, -0.8, 4.35), (-0.0, 0.0, 7.09), (0.0, 0.1, 13.57), (5.88, -6.06, 7.28), (0.0, -12.34, -7.16), (-0.58, 6.11, -3.6), (-6.42, 2.46, -10.35), (-0.39, -6.61, -3.38), (0.0, -6.56, -3.98), (0.0, 12.34, -7.58), (-9.83, 3.77, -4.01), (0.59, -6.16, -3.84), (5.89, -6.11, 1.18), (-5.88, -6.19, -0.87), (-8.93, -5.66, -1.91), (-0.39, 12.29, 6.41), (-0.08, -9.88, -5.87), (-6.37, 2.44, -5.73), (-0.59, 6.16, 2.5), (0.0, 12.34, 5.82), (5.93, 6.17, -9.25), (-3.49, -8.57, 0.47), (-0.9, 9.43, 4.99), (3.13, 3.36, 10.46), (9.4, -2.79, -2.52), (3.13, -3.3, -7.08), (5.89, 6.14, -6.57), (9.09, 0.53, 6.07), (-5.83, -3.69, 7.64), (-3.49, 10.33, -3.13), (-5.83, -3.7, -5.76), (6.42, -2.46, -4.39)}"
510,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Na2,7.0,1.0,3,1,0.052,"[171.65, 150.833, 149.666, 142.75, 134.459, 119.4, 106.439, 101.449, 99.439, 98.036, 97.805, 90.59, 84.928, 79.088, 78.007, 77.461, 75.611, 74.586, 68.371, 66.403, 53.037]","{(-0.17, 6.72, 3.64), (0.17, 12.16, 6.64), (-5.87, 6.08, 1.17), (-5.87, 6.12, -6.3), (-12.37, -0.82, 4.11), (-9.24, -2.78, -2.68), (-6.43, -2.5, 5.61), (6.39, 2.48, 4.5), (0.0, 0.08, -13.57), (-5.85, 3.67, -4.86), (-3.34, -10.18, 2.8), (-0.15, 8.82, 5.53), (-3.2, -3.32, -7.19), (-0.58, -6.12, -4.15), (-0.0, 12.22, 7.75), (-0.58, -6.16, 3.32), (0.0, 6.66, 3.88), (5.83, 6.21, -11.7), (-8.98, 5.63, 1.93), (0.0, -12.22, 7.08), (-0.0, 12.22, 6.4), (-3.2, 3.25, 10.26), (-0.58, -6.12, -2.8), (-3.34, 8.71, -0.4), (0.15, 10.05, 6.1), (0.0, 0.0, -7.16), (-9.88, -3.83, 3.82), (-5.81, 3.64, 5.97), (-8.93, 0.51, 5.9), (5.81, -3.65, 7.51), (-0.9, -9.46, -5.27), (5.87, 6.22, -6.99), (-6.39, -2.49, 10.33), (5.87, 6.18, -0.87), (5.83, -6.1, 8.95)}"
511,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Na4,7.0,1.0,3,1,0.048,"[167.528, 150.739, 150.61, 140.417, 137.595, 122.711, 107.927, 102.152, 99.759, 97.539, 96.881, 88.911, 86.043, 79.316, 78.901, 77.532, 76.143, 71.168, 69.341, 68.771, 54.02]","{(5.77, 3.66, 4.96), (-5.91, -6.16, -9.26), (-9.07, -0.53, 6.06), (0.0, -0.08, 13.57), (-5.87, 6.08, 1.17), (8.92, 5.65, -1.91), (-9.38, 2.79, -2.52), (-12.53, 0.8, 4.35), (0.9, -9.42, 4.99), (-5.87, -6.14, -6.58), (-0.06, 9.01, -5.28), (0.06, 9.86, -5.86), (-0.0, 0.0, 7.09), (3.48, 8.55, 0.47), (0.0, -12.3, -7.57), (0.37, 6.58, -3.37), (0.0, 6.57, -3.97), (-0.58, 6.14, -3.85), (6.4, -2.46, -10.33), (0.58, -6.1, -3.6), (0.0, 12.3, -7.17), (9.82, -3.77, -4.01), (3.48, -10.33, -3.14), (-5.91, 6.06, 11.88), (0.58, -6.14, 2.5), (6.35, -2.44, -5.72), (0.37, -12.29, 6.42), (0.0, -12.3, 5.82), (-3.14, -3.36, 10.48), (-3.14, 3.29, -7.06), (-5.87, 6.04, 7.27), (5.82, 3.69, 7.65), (5.87, 6.18, -0.87), (5.82, 3.68, -5.75), (-6.4, 2.45, -4.41)}"
512,166505.cif,Ca2+:3.920 F1-:4.000 Na1+:8.080 O2-:16.000 P5+:4.000,Na3,7.0,1.0,3,1,0.049,"[173.414, 150.95, 147.119, 143.688, 133.228, 118.738, 106.308, 106.278, 97.949, 97.822, 97.579, 90.034, 89.989, 80.439, 80.247, 75.824, 74.139, 74.014, 67.864, 65.361, 53.373]","{(-12.78, 5.21, -0.01), (0.0, 0.01, -13.68), (0.0, 0.01, -13.48), (5.82, 8.59, -0.42), (0.0, -0.01, 10.7), (0.0, 0.01, -14.83), (-5.82, 3.65, -5.98), (5.81, -3.64, -5.97), (0.0, -0.0, 7.67), (-9.16, -1.08, -5.83), (9.14, 1.09, -5.82), (0.0, -0.0, 6.32), (-3.34, -4.73, -7.37), (-6.11, -9.79, -0.0), (-6.11, 14.67, -0.0), (0.0, 0.01, -10.66), (-0.0, 0.01, -11.89), (0.0, 12.24, 7.08), (0.58, -6.11, 3.6), (-3.34, 7.5, 7.43), (3.33, -7.5, 7.43), (-0.58, 6.1, 3.6), (0.0, -12.22, 7.08), (-6.41, 9.76, -3.25), (5.53, 7.38, 0.0), (-9.74, 5.02, 1.27), (9.73, -5.01, 1.27), (6.41, 2.49, -4.49), (-6.39, -2.48, -4.5), (-0.0, 0.01, -7.52), (0.0, 0.01, -7.72), (6.69, -4.83, 0.0), (-5.81, -8.58, -0.43), (6.39, -9.74, -3.25), (3.33, 4.74, -7.37)}"
